away_wins,attendance,capacity,home_id,home_opener,home_losses,away_win_pct,away_losses,home_win_pct,home_score,away_rank,date,game_id,line,day,away_id,home_rank,home_wins,scoring_line,time,away_score,tv_coverage
0,9599,12993,2507,1,0,0.0,0,0.0,64,0,2014-11-16,400588325,0,sunday,399,0,0,,00:00,60,
0,12993,,2507,0,0,0.0,1,1.0,66,0,2014-11-18,400588330,-20.0,tuesday,2066,0,1,,02:00,45,fs1
0,6051,12993,2507,0,0,0.0,2,1.0,88,0,2014-11-21,400587042,0,friday,2426,0,2,,00:00,51,
5,8045,12993,2507,0,0,0.833,1,1.0,72,0,2014-11-28,400588346,-6.5,friday,43,0,5,,21:00,66,fs1
6,23601,,96,0,0,1.0,0,1.0,58,1,2014-11-30,400588349,-19.5,sunday,2507,0,6,,19:00,38,espn2
6,6155,8606,103,0,3,0.857,1,0.5,69,0,2014-12-06,400587823,2.5,saturday,2507,0,3,,00:00,60,espn3
4,4124,12993,2507,0,2,0.4,6,0.75,67,0,2014-12-09,400588364,-15.0,tuesday,225,0,6,,02:00,77,fs1
5,12246,12993,2507,0,3,0.714,2,0.667,68,0,2014-12-11,400588366,-5.0,thursday,227,0,6,,00:00,60,
5,12993,,2507,0,3,0.556,4,0.7,79,0,2014-12-13,400588370,0,saturday,2619,0,7,,17:00,61,
6,7975,12993,2507,0,3,0.6,4,0.727,85,0,2014-12-20,400588379,-5.5,saturday,113,0,8,,18:00,65,cbssn
9,12993,,2507,0,3,0.692,4,0.769,65,0,2015-01-01,400588397,-6.5,thursday,156,0,10,,00:30,53,fs1
11,15134,18717,269,0,5,0.786,3,0.615,75,0,2015-01-03,400588400,-1.0,saturday,2507,0,8,,19:00,66,
11,5755,9100,2086,0,4,0.733,4,0.733,62,0,2015-01-07,400588405,-7.0,wednesday,2507,0,11,,02:00,66,cbssn
10,10786,12993,2507,0,4,0.714,4,0.75,60,0,2015-01-10,400588409,-2.0,saturday,46,0,12,,17:00,57,fs1
11,8176,12993,2507,0,4,0.733,4,0.765,70,0,2015-01-15,400588415,-2.5,thursday,2599,0,13,,00:00,83,fs1
13,17640,15500,156,0,9,0.722,5,0.5,65,0,2015-01-18,400588420,0,sunday,2507,0,9,,00:30,74,fs1
12,8250,12993,2507,0,5,0.667,6,0.737,69,0,2015-01-23,400588427,-1.5,friday,2752,0,14,,00:00,66,
11,3568,12993,2507,0,5,0.524,10,0.75,83,0,2015-01-29,400755862,-11.0,thursday,305,0,15,,19:00,72,fs1
16,8973,19812,2599,0,7,0.762,5,0.65,75,0,2015-01-31,400588436,-3.0,saturday,2507,0,13,,17:00,66,fox
16,7981,20278,46,0,6,0.727,6,0.714,71,24,2015-02-05,400588445,-6.0,thursday,2507,0,15,,02:00,74,cbssn
17,10250,10250,2752,0,9,0.739,6,0.609,78,0,2015-02-07,400588448,-7.5,saturday,2507,0,14,,18:00,69,fs1
21,12410,12993,2507,0,7,0.913,2,0.708,68,6,2015-02-12,400588453,4.5,thursday,222,0,17,,01:00,74,fs1
15,12993,,2507,0,8,0.625,9,0.68,69,0,2015-02-14,400588457,-7.0,saturday,2550,0,17,,21:00,62,
18,5923,17500,305,0,14,0.692,8,0.462,57,0,2015-02-19,400588462,4.5,thursday,2507,0,12,,02:00,84,cbssn
19,6500,6500,222,0,2,0.704,8,0.926,89,25,2015-02-25,400588468,-11.5,wednesday,2507,6,25,,00:00,61,fs1
11,12568,12993,2507,0,9,0.407,16,0.679,77,25,2015-03-01,400588475,-7.5,sunday,269,0,19,,20:30,66,fs1
20,7162,18711,2550,0,12,0.69,9,0.571,66,24,2015-03-05,400588478,1.0,thursday,2507,0,16,,00:00,79,fs1
21,12400,12993,2507,0,9,0.7,9,0.7,64,21,2015-03-07,400588480,-3.0,saturday,2086,24,21,,17:00,68,fsn
