away_wins,attendance,capacity,home_id,home_opener,home_losses,away_win_pct,away_losses,home_win_pct,home_score,away_rank,date,game_id,line,day,away_id,home_rank,home_wins,scoring_line,time,away_score,tv_coverage
-1,8268,14000,277,0,-1,-0.5,3,1.5,103,0,2015-11-21,400830911,0,saturday,56,0,3,,00:00,62,
2,6196,14000,277,0,0,0.667,1,1.0,97,0,2015-11-24,400830912,0,tuesday,2065,0,3,,00:00,44,
2,8731,14000,277,0,0,0.222,7,1.0,87,20,2015-12-05,400813814,0,saturday,338,0,6,,17:30,54,
3,8323,14000,277,0,0,0.375,5,1.0,100,14,2015-12-13,400813815,-21.5,sunday,2433,0,8,133,22:00,58,
8,8121,14000,277,0,1,0.615,5,0.9,84,19,2015-12-22,400813816,-26.0,tuesday,2198,0,9,162,00:00,59,espnu
10,9567,9900,259,0,4,0.909,1,0.667,63,19,2015-12-30,400813817,8.0,wednesday,277,0,8,148,17:00,88,espnu
11,12270,12528,2306,0,2,0.917,1,0.833,83,19,2016-01-02,400830913,5.0,saturday,277,0,10,138,17:00,87,espnu
12,4739,6800,2628,0,5,0.923,1,0.615,87,17,2016-01-05,400830914,10.5,tuesday,277,0,8,142,00:00,95,espn2
9,11219,14000,277,0,1,0.643,5,0.929,77,17,2016-01-09,400830915,-14.5,saturday,197,0,13,143,18:00,60,espnu
14,12097,14000,277,0,1,0.933,1,0.933,74,1,2016-01-13,400830916,1.0,wednesday,2305,11,14,156,00:00,63,espn2
15,11562,,201,0,1,0.938,1,0.933,70,11,2016-01-16,400830917,-4.5,saturday,277,2,14,160,21:00,68,espn2
11,9881,14000,277,0,2,0.647,6,0.882,49,6,2016-01-21,400830918,-12.5,thursday,251,0,15,147,00:00,56,espnu
15,10732,15098,2641,0,5,0.833,3,0.706,76,6,2016-01-23,400830919,3.0,saturday,277,0,12,144,18:00,80,espnn
12,9936,14000,277,0,3,0.632,7,0.842,70,9,2016-01-27,400830920,-10.5,wednesday,2306,0,16,143,00:00,55,espnn
17,11611,10151,57,0,7,0.85,3,0.65,88,9,2016-01-30,400809416,1.0,saturday,277,0,13,144,17:00,71,espn
17,14384,14356,66,0,5,0.81,4,0.762,76,14,2016-02-03,400830921,-5.0,wednesday,277,13,16,157,02:00,81,espn2
17,14069,14000,277,0,4,0.773,5,0.818,80,15,2016-02-07,400830922,-6.0,sunday,239,14,18,149,01:00,69,espn2
19,16300,16300,2305,0,4,0.826,4,0.826,75,10,2016-02-10,400830923,-7.0,wednesday,277,6,19,149,00:00,65,espn2
11,13137,14000,277,0,5,0.458,13,0.792,73,10,2016-02-13,400830924,-18.0,saturday,2628,0,19,144,17:00,42,espnu
20,12284,16540,251,0,9,0.8,5,0.64,85,10,2016-02-17,400830925,-2.0,wednesday,277,24,16,136,00:00,78,espn2
20,15289,14000,277,0,6,0.8,5,0.769,62,3,2016-02-20,400830926,-4.0,saturday,201,10,20,153,21:00,76,espn
19,10683,14000,277,0,7,0.704,8,0.741,97,17,2016-02-23,400831327,-6.0,tuesday,66,14,20,156,02:00,87,espn
21,5539,13611,197,0,16,0.75,7,0.429,56,14,2016-02-27,400831328,8.0,saturday,277,0,12,134,23:00,70,espnu
18,12680,14000,277,0,7,0.643,10,0.759,90,10,2016-03-03,400831329,-10.5,thursday,2641,0,22,145,00:00,68,espnu
23,7629,10284,239,0,9,0.767,7,0.7,58,10,2016-03-05,400831330,-3.0,saturday,277,19,21,149,19:00,69,espn
